弃世猴,6,16,110,115,80,50,90,90,72,39,128,1010
米立龙-下垂姿势,17,2,68,50,60,120,95,82,279,114,114,952
米立龙-平挺形态,17,2,68,50,60,120,95,82,279,114,114,952
月月熊-郝月,11,5,113,70,120,135,65,52,300,300,300,901
波荡水,2,17,99,83,91,125,83,109,281,281,281,1011
铁斑叶,3,14,90,130,88,70,108,104,282,282,282,1012
裹蜜虫,3,17,80,80,110,95,80,40,306,82,60,1013
斯摩茶,3,16,40,45,45,74,54,50,299,299,85,1014
斯摩茶-真品,3,16,40,45,45,74,54,50,299,299,85,1014
来悲粗茶,3,16,71,60,106,121,80,70,299,299,85,1015
来悲粗茶-杰作,3,16,71,60,106,121,80,70,299,299,85,1015
够赞狗,9,6,88,128,115,58,86,80,305,305,275,1016
愿增猿,9,14,88,75,66,130,90,106,305,305,119,1017
吉雉鸡,9,18,88,91,82,70,125,99,305,305,101,1018
厄诡椪,3,3,80,120,84,60,96,110,128,128,128,1019
厄诡椪-水井面具,3,2,80,120,84,60,96,110,11,11,11,1019
厄诡椪-火灶面具,3,1,80,120,84,60,96,110,104,104,104,1019
厄诡椪-础石面具,3,10,80,120,84,60,96,110,5,5,5,1019
厄诡椪-Teal-Tera,3,3,80,120,84,60,96,110,301,301,301,1019
厄诡椪-Wellspring-Tera,3,2,80,120,84,60,96,110,301,301,301,1019
厄诡椪-Hearthflame-Tera,3,1,80,120,84,60,96,110,301,301,301,1019
厄诡椪-Cornerstone-Tera,3,10,80,120,84,60,96,110,301,301,301,1019
铝钢桥龙,12,17,90,105,130,125,65,85,192,5,242,1020
密集大蛇,3,17,106,80,110,120,80,44,306,144,60,1021
破空焰,1,17,105,115,121,65,93,91,281,281,281,1022
猛雷鼓,4,17,125,73,91,137,89,75,281,281,281,1023
铁磐岩,10,14,90,120,80,68,108,124,282,282,282,1024
铁头壳,12,14,90,72,100,122,108,98,282,282,282,1025
太乐巴戈斯,5,5,90,65,85,65,85,60,307,307,307,1026
太乐巴戈斯-太晶化,5,5,95,95,110,105,110,85,308,308,308,1026
太乐巴戈斯-星晶化,5,5,160,105,110,130,110,85,309,309,309,1026
桃歹郎,9,16,88,88,160,88,88,88,310,310,310,1027
